"bullet","x","sd"
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",100,2.20640747588292
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",125,1.65799658953187
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",150,1.95244575634264
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",175,2.07161584001687
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",200,1.5424835211641
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",225,1.52767268016082
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",25,1.12763904810331
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",250,1.50168178980276
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",275,1.4394625354795
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",300,1.40153617336759
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",325,1.33559673325938
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",350,1.26666498880555
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",375,1.07623722231656
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",400,0.963945599575791
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",425,0.906012596814364
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",450,0.872626409225806
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",475,0.919726370773511
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",50,1.31416459524772
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",500,0.959349002158056
"app/images/Hamby252_3DX3P2of2//Ukn Bullet M-6.x3p",75,1.08345008744637
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",100,1.95340181610435
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",125,1.75698623205078
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",150,1.23344431089583
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",175,1.26454039441575
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",200,1.28090625736877
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",225,1.28282455153623
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",25,2.51690003956637
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",250,1.28225942059558
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",275,1.2582572708258
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",300,1.27260997928037
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",325,1.26550557507677
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",350,1.18783396464137
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",375,1.06201426329502
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",400,0.988060050730258
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",425,0.897029458493035
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",450,0.892406915260832
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",475,0.926160534666388
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",50,1.38563838373899
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",500,0.927711725725196
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-1.x3p",75,1.79649245267168
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",100,1.76771829194436
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",125,1.82887695795901
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",150,1.33206363577798
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",175,1.47178621446121
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",200,1.27943000411618
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",225,1.48340428283955
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",25,0.747554333032696
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",250,1.20718817436471
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",275,1.23209895187961
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",300,1.24814770366775
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",325,1.22968194105764
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",350,1.25965525458249
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",375,1.17955845940423
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",400,1.12822263078849
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",425,1.05933005332065
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",450,1.02107619897778
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",475,0.894043834400343
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",50,1.94645266194338
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",500,0.864043544134715
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-2.x3p",75,1.84035102412003
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",100,1.21172687329192
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",125,1.73016768934687
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",150,1.30243636833963
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",175,0.969658382278308
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",200,1.02865753932031
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",225,1.0666211319686
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",25,0.713569806412808
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",250,1.06348389302019
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",275,1.05433997593441
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",300,1.06672330711017
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",325,1.0904126536699
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",350,1.06543446410071
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",375,1.0736889904528
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",400,1.06779713358567
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",425,1.05487057725706
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",450,1.03237581223154
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",475,0.973180620828297
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",50,1.61914455006293
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",500,0.976052875016582
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-3.x3p",75,1.83823353224157
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",100,2.74243084568695
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",125,2.74401761753072
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",150,2.71511456498128
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",175,2.64838509458981
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",200,2.64963152865752
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",225,2.57640073546487
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",25,2.77470477289445
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",250,2.35803351346897
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",275,2.38682637069145
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",300,2.34781563602407
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",325,2.3920225443986
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",350,2.5315103660157
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",375,2.58921611066412
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",400,2.42994580520933
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",425,2.41326115740878
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",450,2.71161106550008
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",475,2.53932978394523
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",50,2.49006684764854
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",500,2.4798951836722
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-4.x3p",75,2.91889092420423
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",100,1.10944086373178
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",125,1.07670630321909
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",150,1.08925036747621
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",175,1.12331216629295
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",200,1.10339951429472
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",225,1.1302309093157
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",25,1.68966121420269
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",250,1.14968992724441
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",275,1.15865010354976
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",300,1.13388362000648
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",325,1.11832522477874
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",350,1.19853668720244
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",375,1.36214957863937
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",400,1.42708296922838
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",425,1.35999661654274
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",450,1.16117359302057
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",475,1.13536846471453
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",50,1.35187293013771
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",500,1.36801040725126
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-5.x3p",75,1.7606766866363
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",100,0.848821499124148
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",125,0.762609124626515
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",150,0.79739017859055
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",175,0.815303236789025
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",200,0.846122541465125
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",225,0.873194456670278
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",25,1.88441741198348
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",250,0.837415429624016
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",275,0.868443118723275
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",300,0.851501596438238
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",325,0.784559894127547
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",350,0.768865663444822
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",375,0.723153619014626
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",400,0.660675280985214
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",425,0.612111199667305
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",450,0.544830298952001
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",475,0.496248840929471
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",50,1.62563406666792
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",500,0.506811068282145
"app/images/Hamby252_3DX3P2of2//Ukn Bullet Q-6.x3p",75,1.56179487400358
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",100,1.76764505711125
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",125,1.06686071693908
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",150,0.959389203773149
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",175,1.0741497014276
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",200,1.07482974491452
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",225,1.04845810732385
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",25,1.46257606004497
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",250,1.02911222040827
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",275,0.946661191322826
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",300,0.902959266460242
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",325,0.881973302218685
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",350,0.978514631994611
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",375,1.06234587138942
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",400,1.10484594288317
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",425,1.08130184824344
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",450,1.02423060805092
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",475,0.956183178158435
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",50,2.00283425386887
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",500,0.89512043119127
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-1.x3p",75,1.5550445537724
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",100,2.20848407144724
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",125,1.5622004748488
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",150,1.68632683887266
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",175,1.67095281225648
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",200,1.67628400476273
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",225,1.68082114827708
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",25,1.54509773982048
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",250,1.66385543562895
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",275,1.6280787499214
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",300,1.57642404691074
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",325,1.4872329483019
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",350,1.39285887151596
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",375,1.29235402166902
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",400,1.17759065711539
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",425,1.05587373845776
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",450,0.960332121623753
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",475,0.827003259034546
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",50,1.63229802666813
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",500,0.793906131974942
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-2.x3p",75,1.75940188148827
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",100,1.56245427642241
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",125,1.69986344479496
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",150,2.22242736347709
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",175,1.98517449628109
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",200,2.15656930564141
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",225,2.286331446491
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",25,1.49031773284547
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",250,2.29903565152535
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",275,2.3225054038473
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",300,2.36197950358202
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",325,2.32101778055706
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",350,2.34736226263911
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",375,2.3576423058989
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",400,2.3063983025751
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",425,2.30859032751272
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",450,2.27244231819897
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",475,1.07332083493996
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",50,1.60958085068272
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",500,1.07609505125852
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-3.x3p",75,1.2665995308006
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",100,2.39249254913567
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",125,2.30222340545672
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",150,1.64160647388901
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",175,1.73985909544836
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",200,1.47686076655791
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",225,1.6444013002981
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",25,2.06985992822299
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",250,1.56451332080012
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",275,1.55889865797154
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",300,1.68843531701315
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",325,1.78097205454919
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",350,1.78415186530519
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",375,1.88720623850204
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",400,1.83821353153744
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",425,1.86291586673775
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",450,1.88267481158316
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",475,1.84823276643963
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",50,1.86927229018817
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",500,1.87445307612575
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-4.x3p",75,1.95828710918099
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",100,2.35276577078207
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",125,1.79247636269915
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",150,1.26823957423404
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",175,1.38707463847811
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",200,1.4167754796709
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",225,1.45515309444829
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",25,0.603649110530929
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",250,1.46862819179322
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",275,1.44781893476403
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",300,1.48604798309579
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",325,1.49322360670808
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",350,1.50416026929412
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",375,1.49869309718184
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",400,1.49727505034927
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",425,1.46412730905659
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",450,1.4453722915214
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",475,1.43022707417923
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",50,1.47956453458242
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",500,1.38647857988454
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-5.x3p",75,2.44725307113348
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",100,1.12850867597133
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",125,0.868716692247193
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",150,0.711086779125689
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",175,0.697011007182799
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",200,0.69700430188129
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",225,0.722096815665142
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",25,1.60118210115591
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",250,0.707845774113666
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",275,0.673475668437724
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",300,0.66449103961388
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",325,0.680847582968964
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",350,0.655828125384826
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",375,0.668314956786402
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",400,0.740951606857451
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",425,0.712864652516409
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",450,0.708323072995583
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",475,0.712433810582611
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",50,1.89505275681979
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",500,0.723213882801538
"app/images/Hamby252_3DX3P2of2//Ukn Bullet S-6.x3p",75,1.93250463614444
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",100,2.25867559559582
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",125,1.29843341651286
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",150,1.19293902812929
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",175,1.14241004818783
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",200,1.13426502351773
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",225,1.12888938817399
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",25,2.30466911762927
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",250,1.15098966756388
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",275,1.13136259258484
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",300,1.13390330182685
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",325,1.07019920395384
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",350,0.998576323165917
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",375,0.924283609903814
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",400,0.835980956537571
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",425,0.828284254755504
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",450,0.825111952840551
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",475,0.868707623026553
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",50,2.21698030859832
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",500,0.898190779112692
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-1.x3p",75,3.24304123055858
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",100,1.13178400807719
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",125,1.54614917802108
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",150,2.22395768100277
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",175,1.39164687875395
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",200,1.3522879303988
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",225,1.38473752602755
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",25,2.39103364160294
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",250,2.36688748249658
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",275,2.41568209303178
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",300,2.48420930486315
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",325,2.50985444554031
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",350,2.54097280480509
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",375,2.53328681111951
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",400,2.51748097341195
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",425,2.45726640258321
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",450,1.06226337012944
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",475,0.963026053079624
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",50,2.08566282379075
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",500,0.909661203863163
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-2.x3p",75,1.70466112777097
"app/images/Hamby252_3DX3P2of2//Ukn Bullet U-3.x3p",100,1.80696862170852
