"ccf","lag","D","sd.D","b1","b2","x1","x2","num.matches","num.mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sumpeaks","data","resID"
0.173379328292382,103,7.32038490376885,4.57914789603062,"brU_1_land4","br1_1_land1",100,100,2,20,1,1,9,0,0,6,5,2.87850137087586,"data-new-25-25/unkn70.RData",1
0.137497401187963,401,1.75025092224064,3.72472930518901,"brU_1_land5","br1_1_land1",100,100,2,23,1,1,9,0,0,6,9,0.968450666257278,"data-new-25-25/unkn71.RData",1
0.816986110917278,213,2.09862245178604,5.02092810585582,"brU_1_land6","br1_1_land1",150,100,9,13,4,2,5,0,2,2,0,36.6840304034976,"data-new-25-25/unkn72.RData",1
0.747220942820493,220,5.23173528251248,5.24843087805678,"brV_1_land1","br1_1_land1",100,100,3,19,2,1,8,0,0,8,7,1.54904665483052,"data-new-25-25/unkn73.RData",1
0.808163104411657,218,2.45088140484813,5.47823972661911,"brV_1_land2","br1_1_land1",150,100,5,13,2,1,6,0,2,1,0,45.1335151642881,"data-new-25-25/unkn74.RData",1
0.489586310420782,212,8.37809111092951,5.73310382331821,"brV_1_land3","br1_1_land1",125,100,4,15,2,1,7,0,2,3,0,46.3637441233977,"data-new-25-25/unkn75.RData",1
0.677945142652911,210,3.46912173310723,5.05762396426057,"brV_1_land4","br1_1_land1",150,100,5,13,3,1,6,0,0,3,6,5.14779839039899,"data-new-25-25/unkn76.RData",1
0.676884793842447,210,6.98431695735966,5.75963149698997,"brV_1_land5","br1_1_land1",125,100,2,18,2,1,18,0,2,18,0,33.2830790767508,"data-new-25-25/unkn77.RData",1
0.54184028265568,206,7.65510673074991,5.56908343387941,"brV_1_land6","br1_1_land1",100,100,4,23,2,1,15,0,0,4,15,6.49523218780391,"data-new-25-25/unkn78.RData",1
0.458248159296901,170,5.63448270956101,4.54039000971352,"brW_1_land1","br1_1_land1",150,100,3,19,1,1,9,0,0,2,9,3.02143109612727,"data-new-25-25/unkn79.RData",1
0.39959768714031,198,10.0993234925566,5.61486183770646,"brB_1_land2","br1_1_land1",100,100,6,18,2,1,11,0,2,1,0,63.0724795525485,"data-new-25-25/unkn8.RData",1
0.60192521322696,132,9.32559021372878,5.75384493534001,"brW_1_land3","br1_1_land1",100,100,4,13,2,1,8,0,2,2,0,63.8352700755034,"data-new-25-25/unkn81.RData",1
0.505660900209507,295,9.28644204006358,6.22215806519453,"brW_1_land4","br1_1_land1",100,100,4,19,2,1,11,0,0,11,4,7.00929103157779,"data-new-25-25/unkn82.RData",1
0.126002155953216,209,10.6679120204178,5.27114631344201,"brW_1_land5","br1_1_land1",125,100,2,19,1,1,14,0,1,14,0,8.7669729557571,"data-new-25-25/unkn83.RData",1
0.546091222675823,215,8.04882969549629,5.87444871178452,"brW_1_land6","br1_1_land1",100,100,4,19,2,1,7,0,2,6,0,54.7189532927874,"data-new-25-25/unkn84.RData",1
0.460684730169874,240,7.29357845158474,5.59642289282578,"brX_1_land1","br1_1_land1",100,100,6,20,2,1,8,0,2,8,0,52.180467529335,"data-new-25-25/unkn85.RData",1
