"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.mm","mismatches.per.mm","cms.per.mm","cms2.per.mm","non_cms.per.mm","left_cms.per.mm","right_cms.per.mm","left_noncms.per.mm","right_noncms.per.mm","sumpeaks.per.mm","data","id.x","id.y","match","span"
"Ukn Bullet J-1","Br1 Bullet 1-6",0.411552233152545,-975,2.66548621348457,3.27083471842745,79.6875,120.3125,1.928125,0.518638573743922,71.5721231766613,0.518638573743922,0.518638573743922,52.3824959481361,0,0,19.1896272285251,52.3824959481361,0.215030469891889,"data-nist/unkn37-nist.RData",6,36,FALSE,1
"Ukn Bullet J-1","Br10 Bullet 2-1",0.488176254151288,-950,12.3811525323596,4.11379948537479,20.3125,120.3125,1.928125,2.07455429497569,64.8298217179903,1.55591572123177,1.03727714748784,37.3419773095624,0,0,26.45056726094,37.3419773095624,4.70438279039668,"data-nist/unkn37-nist.RData",59,36,FALSE,1
"Ukn Bullet J-1","Br1 Bullet 2-6",0.364818291701838,523.4375,2.24989120745138,2.36555286310356,100,120.3125,1.928125,3.11183144246353,44.0842787682334,1.55591572123177,1.03727714748784,17.1150729335494,0,0,17.1150729335494,17.1150729335494,3.00920192289338,"data-nist/unkn37-nist.RData",4,36,FALSE,1
"Ukn Bullet J-1","Br6 Bullet 2-2",0.351711583784789,-493.75,2.49878649874569,2.62414778477836,179.6875,120.3125,1.928125,1.55591572123177,39.4165316045381,1.55591572123177,1.03727714748784,23.3387358184765,0,0,16.0777957860616,23.3387358184765,2.13623689061382,"data-nist/unkn37-nist.RData",29,36,FALSE,1
"Ukn Bullet J-1","Br6 Bullet 1-6",0.266178333183122,-726.5625,3.31033048993715,2.77083540515341,120.3125,120.3125,1.928125,1.03727714748784,45.1215559157212,0.518638573743922,0.518638573743922,23.3387358184765,0,0,23.3387358184765,16.5964343598055,1.05200887128756,"data-nist/unkn37-nist.RData",30,36,FALSE,1
"Ukn Bullet J-1","Br1 Bullet 2-3",0.4068232320896,50,9.18900129960878,4.45318068620353,220.3125,120.3125,1.928125,2.07455429497569,34.2301458670989,1.03727714748784,0.518638573743922,20.226904376013,0,0,9.3354943273906,20.226904376013,1.75305397808663,"data-nist/unkn37-nist.RData",1,36,FALSE,1
"Ukn Bullet J-1","Br8 Bullet 1-2",0.488165243812126,-387.5,3.80026808136951,3.52547728328587,120.3125,120.3125,1.928125,5.18638573743922,34.2301458670989,2.07455429497569,1.03727714748784,10.3727714748784,0,0,10.3727714748784,9.3354943273906,6.89193173649038,"data-nist/unkn37-nist.RData",44,36,FALSE,1
"Ukn Bullet J-1","Br9 Bullet 2-6",0.527362398633952,-1010.9375,2.78087713496697,2.85406961038876,20.3125,120.3125,1.928125,2.07455429497569,60.162074554295,1.03727714748784,0.518638573743922,31.1183144246353,0,0,20.7455429497569,31.1183144246353,2.06056950346193,"data-nist/unkn37-nist.RData",53,36,FALSE,1
"Ukn Bullet J-1","Br3 Bullet 1-4",0.339867726480796,493.75,22.8456939772552,5.78299371987116,240.625,120.3125,1.928125,1.55591572123177,38.3792544570502,0.518638573743922,0.518638573743922,14.0032414910859,0,0,9.3354943273906,14.0032414910859,3.15955408110197,"data-nist/unkn37-nist.RData",16,36,FALSE,1
"Ukn Bullet J-1","Br9 Bullet 2-2",0.329934213771179,-353.125,4.07560277939248,3.18261469018957,159.375,120.3125,1.928125,4.14910858995138,32.6742301458671,2.07455429497569,1.03727714748784,12.4473257698541,0,0,12.4473257698541,5.70502431118314,4.74075414821964,"data-nist/unkn37-nist.RData",49,36,FALSE,1
"Ukn Bullet J-1","Br2 Bullet 1-3",0.408399729776247,-185.9375,2.0235304145722,2.5461080261135,140.625,120.3125,1.884375,3.71475953565506,29.7180762852405,1.06135986733002,0.530679933665008,11.6749585406302,0,0,11.6749585406302,5.83747927031509,2.38181258028147,"data-nist/unkn37-nist.RData",9,36,FALSE,1
"Ukn Bullet J-1","Br7 Bullet 1-3",0.406594875869447,-1010.9375,3.33722263851398,3.04606177183811,200,120.3125,1.9015625,2.10353327855382,55.2177485620378,1.57764995891537,0.525883319638455,32.6047658175842,0,0,21.5612161051767,32.6047658175842,0.705524457761562,"data-nist/unkn37-nist.RData",33,36,FALSE,1
"Ukn Bullet J-1","Br4 Bullet 2-2",0.57465589173815,-1014.0625,12.3155607153074,4.01203572255171,20.3125,120.3125,1.928125,0.518638573743922,72.0907617504052,0.518638573743922,0,41.4910858995138,0,0,30.5996758508914,41.4910858995138,0.397314929565908,"data-nist/unkn37-nist.RData",42,36,FALSE,1
"Ukn Bullet J-1","Br8 Bullet 2-5",0.449956674147385,817.1875,56.9771995236318,7.43270346016547,140.625,120.3125,1.928125,2.59319286871961,52.3824959481361,1.03727714748784,0.518638573743922,23.3387358184765,0,0,20.7455429497569,23.3387358184765,3.67500411242799,"data-nist/unkn37-nist.RData",47,36,FALSE,1
"Ukn Bullet J-1","Br9 Bullet 2-1",0.347161735491486,-551.5625,2.86599516199609,2.78470963123293,159.375,120.3125,1.928125,2.59319286871961,41.4910858995138,1.03727714748784,0.518638573743922,14.5218800648298,0,0,14.5218800648298,14.0032414910859,4.56468382309562,"data-nist/unkn37-nist.RData",54,36,FALSE,1
"Ukn Bullet J-1","Br6 Bullet 2-4",0.419463353433795,403.125,3.21761890920098,3.09865489733721,200,120.3125,1.928125,2.59319286871961,35.2674230145867,0.518638573743922,0.518638573743922,13.484602917342,0,0,8.29821717990276,13.484602917342,2.51395266077877,"data-nist/unkn37-nist.RData",25,36,FALSE,1
"Ukn Bullet J-1","Br7 Bullet 2-6",0.367780078141081,-892.1875,2.17790107198912,2.36785224515179,100,120.3125,1.928125,1.03727714748784,50.3079416531604,1.03727714748784,0.518638573743922,29.0437601296596,0,0,29.0437601296596,21.2641815235008,0.405087987592889,"data-nist/unkn37-nist.RData",35,36,FALSE,1
"Ukn Bullet J-1","Br7 Bullet 2-2",0.412308181987753,-337.5,2.18347245595639,2.73170398628197,179.6875,120.3125,1.928125,6.22366288492707,31.1183144246353,1.55591572123177,1.03727714748784,8.81685575364668,0,0,8.81685575364668,8.81685575364668,5.70890871401812,"data-nist/unkn37-nist.RData",31,36,FALSE,1
"Ukn Bullet J-1","Br10 Bullet 2-2",0.249726170899921,-1001.5625,2.63057070410932,2.63339778754029,200,120.3125,1.928125,1.03727714748784,50.3079416531604,0.518638573743922,0.518638573743922,22.8200972447326,0,0,21.7828200972447,22.8200972447326,2.23878235991459,"data-nist/unkn37-nist.RData",60,36,FALSE,1
"Ukn Bullet J-1","Br6 Bullet 2-6",0.338577053042152,171.875,2.23924898670371,2.56172317952159,120.3125,120.3125,1.928125,8.81685575364668,24.8946515397083,1.55591572123177,1.03727714748784,5.18638573743922,0,0,4.6677471636953,5.18638573743922,6.07645748966014,"data-nist/unkn37-nist.RData",27,36,FALSE,1
"Ukn Bullet J-1","Br4 Bullet 1-5",0.373520264889635,276.5625,2.53813187588605,2.67855637539276,100,120.3125,1.8953125,2.11046990931575,35.3503709810388,1.05523495465787,0.527617477328936,13.7180544105523,0,0,11.6075845012366,13.7180544105523,1.13749240568273,"data-nist/unkn37-nist.RData",41,36,FALSE,1
"Ukn Bullet J-1","Br1 Bullet 2-5",0.442788254969916,-607.8125,2.70947494334832,2.7934070636918,120.3125,120.3125,1.9171875,2.6079869600652,41.2061939690302,1.56479217603912,0.52159739201304,14.6047269763651,0,0,14.0831295843521,14.6047269763651,2.97752834548311,"data-nist/unkn37-nist.RData",3,36,FALSE,1
"Ukn Bullet J-1","Br1 Bullet 1-2",0.357044855150991,-826.5625,2.05921563264298,2.21493203340416,100,120.3125,1.928125,3.63047001620746,52.9011345218801,1.03727714748784,0.518638573743922,27.4878444084279,0,0,17.6337115072934,27.4878444084279,3.67397035727036,"data-nist/unkn37-nist.RData",2,36,FALSE,1
"Ukn Bullet J-1","Br8 Bullet 2-2",0.501267715615408,-393.75,2.89583795238942,3.37169974267762,179.6875,120.3125,1.928125,5.70502431118314,33.192868719611,2.59319286871961,1.55591572123177,9.3354943273906,0,0,9.3354943273906,9.3354943273906,6.7260604736647,"data-nist/unkn37-nist.RData",44,36,FALSE,1
"Ukn Bullet J-1","Br4 Bullet 2-1",0.410059137951502,315.625,2.28822935561797,2.62769366492399,159.375,120.3125,1.928125,1.03727714748784,39.4165316045381,1.03727714748784,0.518638573743922,23.8573743922204,0,0,15.5591572123177,23.8573743922204,0.265117173187481,"data-nist/unkn37-nist.RData",41,36,FALSE,1
"Ukn Bullet J-1","Br3 Bullet 1-3",0.513984462696527,-1001.5625,6.87071858020375,3.66654143804007,20.3125,120.3125,1.7734375,1.69162995594714,56.9515418502203,1.12775330396476,0.563876651982379,25.374449339207,0,0,23.6828193832599,25.374449339207,2.5893591247086,"data-nist/unkn37-nist.RData",15,36,FALSE,1
"Ukn Bullet J-1","Br8 Bullet 1-6",0.283764812081473,-615.625,2.83273982380915,2.39632435563131,120.3125,120.3125,1.928125,5.18638573743922,41.4910858995138,1.03727714748784,0.518638573743922,15.5591572123177,0,0,15.0405186385737,15.5591572123177,6.63814193698733,"data-nist/unkn37-nist.RData",48,36,FALSE,1
"Ukn Bullet J-1","Br2 Bullet 1-4",0.562068495427251,842.1875,12.5151025107004,4.75266364735364,240.625,120.3125,1.928125,1.03727714748784,52.3824959481361,0.518638573743922,0.518638573743922,21.7828200972447,0,0,21.7828200972447,21.7828200972447,0.673254431769585,"data-nist/unkn37-nist.RData",10,36,FALSE,1
"Ukn Bullet J-1","Br5 Bullet 1-2",0.420602890528928,10.9375,2.16805982194722,2.78192893887136,140.625,120.3125,1.928125,4.14910858995138,21.2641815235008,1.03727714748784,0.518638573743922,7.26094003241491,0,0,3.63047001620746,1.55591572123177,3.07139927491366,"data-nist/unkn37-nist.RData",20,36,FALSE,1
"Ukn Bullet J-1","Br2 Bullet 1-6",0.405169977392981,-212.5,3.19160751633435,3.10006546743816,120.3125,120.3125,1.928125,2.59319286871961,26.45056726094,1.03727714748784,0.518638573743922,11.4100486223663,0,0,5.70502431118314,11.4100486223663,4.82549785962014,"data-nist/unkn37-nist.RData",12,36,FALSE,1
