"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.y","mismatches.per.y","cms.per.y","cms2.per.y","non_cms.per.y","left_cms.per.y","right_cms.per.y","left_noncms.per.y","right_noncms.per.y","sumpeaks.per.y","data","id.x","id.y","match","span"
"Ukn Bullet X-3","Br1 Bullet 2-1",0.293329850243663,1110.9375,1.82306707231009,1.83105180906651,100,100,1241,0.0016116035455278,0.0588235294117647,0.0016116035455278,0.0008058017727639,0.0338436744560838,0,0,0.0249798549556809,0.0338436744560838,0.00119106165906509,"data/data-10-25/unkn75-new.RData",5,16,FALSE,10
"Ukn Bullet X-3","Br3 Bullet 2-2",0.375272687241077,1265.625,0.804169176197039,1.31995231796417,159.375,100,1241,0.0064464141821112,0.0660757453666398,0.0032232070910556,0.0016116035455278,0.0314262691377921,0,0,0.0306204673650282,0.0314262691377921,0.00576882754551131,"data/data-10-25/unkn75-new.RData",18,16,FALSE,10
"Ukn Bullet X-3","Br2 Bullet 1-5",0.382929574792091,559.375,1.38204315793995,1.83207327891202,100,100,1252,0.000798722044728434,0.0415335463258786,0.000798722044728434,0,0.0287539936102236,0,0,0.0287539936102236,0.012779552715655,0.000248064852308623,"data/data-10-25/unkn75-new.RData",11,16,FALSE,10
"Ukn Bullet X-3","Br1 Bullet 2-6",0.347102612212429,1145.3125,1.29898566669881,1.41843025044288,100,100,1243,0.00402252614641995,0.0643604183427192,0.00321802091713596,0.00160901045856798,0.0321802091713596,0,0,0.0321802091713596,0.0305711987127916,0.00401319738133721,"data/data-10-25/unkn75-new.RData",4,16,FALSE,10
"Ukn Bullet X-3","Br5 Bullet 2-4",0.327305670129707,1021.875,1.1070586941625,1.73772624952876,159.375,100,1251,0.00319744204636291,0.0607513988808953,0.00159872102318145,0.000799360511590727,0.0271782573940847,0,0,0.0247801758593125,0.0271782573940847,0.00184920934623846,"data/data-10-25/unkn75-new.RData",20,16,FALSE,10
"Ukn Bullet X-3","Br5 Bullet 2-6",0.360833863668979,459.375,1.49905306359359,1.79904232060832,159.375,100,1246,0.00481540930979133,0.0353130016051364,0.00240770465489567,0.00160513643659711,0.0184590690208668,0,0,0.0120385232744783,0.0184590690208668,0.00748380762438778,"data/data-10-25/unkn75-new.RData",22,16,FALSE,10
"Ukn Bullet X-3","Br7 Bullet 1-4",0.470827133630835,1321.875,1.84391076850689,2.05483682782169,120.3125,100,1253,0.00478850758180367,0.0614525139664804,0.00319233838786911,0.00159616919393456,0.0335195530726257,0,0,0.0255387071029529,0.0335195530726257,0.0057522103706398,"data/data-10-25/unkn75-new.RData",34,16,FALSE,10
"Ukn Bullet X-3","Br10 Bullet 2-4",0.408806670815208,898.4375,1.61463483765777,1.78096229093382,120.3125,100,1240,0.00645161290322581,0.0508064516129032,0.00161290322580645,0.000806451612903226,0.0241935483870968,0,0,0.0233870967741935,0.0241935483870968,0.00479833469856037,"data/data-10-25/unkn75-new.RData",56,16,FALSE,10
"Ukn Bullet X-3","Br3 Bullet 1-3",0.317630290962825,93.75,3.35613642754933,2.48712349898918,20.3125,100,1135,0.000881057268722467,0.0378854625550661,0.000881057268722467,0.000881057268722467,0.0229074889867841,0,0,0.0149779735682819,0.0229074889867841,0.000314557457146096,"data/data-10-25/unkn75-new.RData",15,16,FALSE,10
"Ukn Bullet X-3","Br2 Bullet 1-2",0.477701146741901,-14.0625,1.66937304665545,1.90946945477747,159.375,100,1217,0.00821692686935086,0.0197206244864421,0.00493015612161052,0.00246507806080526,0.00657354149548069,0,0,0.000821692686935086,0.00657354149548069,0.00846941839555147,"data/data-10-25/unkn75-new.RData",8,16,FALSE,10
"Ukn Bullet X-3","Br2 Bullet 2-1",0.313215131867051,315.625,1.68301869858051,1.85696390628322,159.375,100,1223,0.00572363041700736,0.0376124284546198,0.00245298446443173,0.00163532297628782,0.0130825838103025,0,0,0.0114472608340147,0.0122649223221586,0.00449418065554206,"data/data-10-25/unkn75-new.RData",12,16,FALSE,10
"Ukn Bullet X-3","Br5 Bullet 1-6",0.31800823915147,1231.25,0.774531563855946,1.63624493341162,140.625,100,1237,0.00242522231204527,0.0679062247372676,0.00242522231204527,0.000808407437348424,0.0379951495553759,0,0,0.0299110751818917,0.0379951495553759,0.00311838416170278,"data/data-10-25/unkn75-new.RData",24,16,FALSE,10
"Ukn Bullet X-3","Br2 Bullet 2-3",0.438801578296596,1660.9375,2.68669900882774,1.75287641571496,120.3125,100,1234,0,0.0753646677471637,0,0,0.0753646677471637,0,0,0.0753646677471637,0.0753646677471637,0,"data/data-10-25/unkn75-new.RData",8,16,FALSE,10
"Ukn Bullet X-3","Br9 Bullet 2-1",0.33006037242272,62.5,1.70378646923232,1.83160504055926,159.375,100,1242,0.00805152979066022,0.0193236714975845,0.00241545893719807,0.00161030595813205,0.00563607085346216,0,0,0.00563607085346216,0.00241545893719807,0.00400695863000585,"data/data-10-25/unkn75-new.RData",54,16,FALSE,10
"Ukn Bullet X-3","Br1 Bullet 1-1",0.314655072436756,181.25,1.26684940367038,1.65667938594802,79.6875,100,1260,0.00555555555555556,0.0222222222222222,0.00238095238095238,0.000793650793650794,0.00873015873015873,0,0,0.00873015873015873,0.00555555555555556,0.00188303950566473,"data/data-10-25/unkn75-new.RData",1,16,FALSE,10
"Ukn Bullet X-3","Br7 Bullet 2-4",0.565879319168516,-21.875,1.30968357971122,1.80213067450897,100,100,1239,0.00322841000807102,0.0258272800645682,0.000807102502017756,0.000807102502017756,0.0153349475383374,0,0,0.00161420500403551,0.0153349475383374,0.00321153971120746,"data/data-10-25/unkn75-new.RData",33,16,FALSE,10
"Ukn Bullet X-3","Br2 Bullet 1-6",0.311440966651096,370.3125,2.70269261964436,2.17145464642018,120.3125,100,1250,0.004,0.0352,0.0016,8e-04,0.012,0,0,0.0112,0.012,0.00521444037406924,"data/data-10-25/unkn75-new.RData",12,16,FALSE,10
