"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.y","mismatches.per.y","cms.per.y","cms2.per.y","non_cms.per.y","left_cms.per.y","right_cms.per.y","left_noncms.per.y","right_noncms.per.y","sumpeaks.per.y","data","id.x","id.y","match","span"
"Ukn Bullet Y-5","Br4 Bullet 2-6",0.526614040622726,0,3.96535810028137,2.51479904736964,200,150,1236,0.00161812297734628,0.0161812297734628,0.000809061488673139,0.000809061488673139,0.0129449838187702,0,0.000809061488673139,0.0129449838187702,0,0.00113966719341894,"data-25-25/unkn83-new.RData",40,29,FALSE,25
"Ukn Bullet Y-5","Br1 Bullet 1-5",0.300752425678369,0,4.82149653932998,3.0338265886009,50,150,1235,0,0.0161943319838057,0,0,0.0161943319838057,0,0,0.0161943319838057,0.0161943319838057,0,"data-25-25/unkn83-new.RData",5,29,FALSE,25
"Ukn Bullet Y-5","Br9 Bullet 1-2",0.482645845151285,0,7.76942322668363,3.88809743460208,475,150,1211,0.00165152766308836,0.0123864574731627,0.000825763831544178,0.000825763831544178,0.00495458298926507,0,0,0.00412881915772089,0.00330305532617671,0.001808983152362,"data-25-25/unkn83-new.RData",50,29,FALSE,25
"Ukn Bullet Y-5","Br4 Bullet 1-1",0.438726805220936,0,4.51665518036153,3.09274522968291,125,150,1236,0,0.0145631067961165,0,0,0.0145631067961165,0,0,0.0145631067961165,0.0145631067961165,0,"data-25-25/unkn83-new.RData",37,29,FALSE,25
"Ukn Bullet Y-5","Br10 Bullet 2-5",0.42414745647402,0,4.47482085046036,3.10846583005182,150,150,1193,0.00251466890192791,0.0159262363788768,0.00167644593461861,0.000838222967309304,0.00922045264040235,0,0,0.00251466890192791,0.00922045264040235,0.00432191201913585,"data-25-25/unkn83-new.RData",57,29,FALSE,25
"Ukn Bullet Y-5","Br9 Bullet 1-6",0.532248610296683,0,4.72649679112544,2.9005490060023,125,150,1232,0.000811688311688312,0.0105519480519481,0.000811688311688312,0.000811688311688312,0.00892857142857143,0,0,0.00162337662337662,0.00892857142857143,0.00164372406129023,"data-25-25/unkn83-new.RData",54,29,FALSE,25
"Ukn Bullet Y-5","Br2 Bullet 2-3",0.485419872279417,0,3.3053345908016,2.78898341015942,125,150,1232,0.00243506493506494,0.0121753246753247,0.00162337662337662,0.000811688311688312,0.00811688311688312,0,0,0.000811688311688312,0.00811688311688312,0.0021197789193876,"data-25-25/unkn83-new.RData",8,29,FALSE,25
"Ukn Bullet Y-5","Br9 Bullet 1-5",0.380145757989913,0,2.93164215858049,2.2393436088705,225,150,1234,0.00243111831442464,0.0121555915721232,0.00162074554294976,0.000810372771474878,0.00810372771474878,0,0.00162074554294976,0.00405186385737439,0,0.00167904681288208,"data-25-25/unkn83-new.RData",53,29,FALSE,25
"Ukn Bullet Y-5","Br5 Bullet 1-1",0.390737691343486,0,3.15070211231506,2.44586627426367,150,150,1236,0.00485436893203883,0.0121359223300971,0.00242718446601942,0.000809061488673139,0.00809061488673139,0.00161812297734628,0,0,0.000809061488673139,0.00425819554169764,"data-25-25/unkn83-new.RData",19,29,FALSE,25
"Ukn Bullet Y-6","Br9 Bullet 1-6",0.518005067622479,0,4.42982357601643,2.68601888102023,125,175,1232,0.00324675324675325,0.0121753246753247,0.00162337662337662,0.000811688311688312,0.00568181818181818,0.000811688311688312,0,0,0.00487012987012987,0.00304708478773459,"data-25-25/unkn84-new.RData",54,30,FALSE,25
"Ukn Bullet Y-6","Br4 Bullet 1-1",0.494044663233117,0,4.42983444259692,2.87821510470084,125,175,1236,0,0.0169902912621359,0,0,0.0169902912621359,0,0,0.0169902912621359,0.0169902912621359,0,"data-25-25/unkn84-new.RData",37,30,FALSE,25
"Ukn Bullet Y-6","Br9 Bullet 2-5",0.3182708880719,0,2.77530376784944,2.55046470242589,100,175,1230,0.0032520325203252,0.00975609756097561,0.0016260162601626,0.000813008130081301,0.0040650406504065,0,0,0.000813008130081301,0.000813008130081301,0.00330927113397184,"data-25-25/unkn84-new.RData",52,30,FALSE,25
"Ukn Bullet Y-6","Br9 Bullet 2-1",0.48388641552437,0,4.82075166657824,2.76192957676581,175,175,1234,0.00162074554294976,0.0162074554294976,0.000810372771474878,0,0.0113452188006483,0,0,0.000810372771474878,0.0113452188006483,0.00169243888566109,"data-25-25/unkn84-new.RData",54,30,FALSE,25
"Ukn Bullet Y-6","Br3 Bullet 1-5",0.374765721957833,0,3.39727997224879,2.77104869994364,125,175,1225,0.00408163265306122,0.0130612244897959,0.00163265306122449,0.000816326530612245,0.00571428571428571,0,0,0.000816326530612245,0.00571428571428571,0.00402290515699907,"data-25-25/unkn84-new.RData",17,30,FALSE,25
